era5_latitude,era5_longitude,climate_annual_temperature_c,climate_m01_temperature_c,climate_m02_temperature_c,climate_m03_temperature_c,climate_m04_temperature_c,climate_m05_temperature_c,climate_m06_temperature_c,climate_m07_temperature_c,climate_m08_temperature_c,climate_m09_temperature_c,climate_m10_temperature_c,climate_m11_temperature_c,climate_m12_temperature_c,climate_annual_relative_humidity_pct,climate_m01_relative_humidity_pct,climate_m02_relative_humidity_pct,climate_m03_relative_humidity_pct,climate_m04_relative_humidity_pct,climate_m05_relative_humidity_pct,climate_m06_relative_humidity_pct,climate_m07_relative_humidity_pct,climate_m08_relative_humidity_pct,climate_m09_relative_humidity_pct,climate_m10_relative_humidity_pct,climate_m11_relative_humidity_pct,climate_m12_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_m01_total_precipitation_mm,climate_m01_total_total_precipitation_mm,climate_m02_total_precipitation_mm,climate_m02_total_total_precipitation_mm,climate_m03_total_precipitation_mm,climate_m03_total_total_precipitation_mm,climate_m04_total_precipitation_mm,climate_m04_total_total_precipitation_mm,climate_m05_total_precipitation_mm,climate_m05_total_total_precipitation_mm,climate_m06_total_precipitation_mm,climate_m06_total_total_precipitation_mm,climate_m07_total_precipitation_mm,climate_m07_total_total_precipitation_mm,climate_m08_total_precipitation_mm,climate_m08_total_total_precipitation_mm,climate_m09_total_precipitation_mm,climate_m09_total_total_precipitation_mm,climate_m10_total_precipitation_mm,climate_m10_total_total_precipitation_mm,climate_m11_total_precipitation_mm,climate_m11_total_total_precipitation_mm,climate_m12_total_precipitation_mm,climate_m12_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_m01_snowfall_mm,climate_m01_total_snowfall_mm,climate_m02_snowfall_mm,climate_m02_total_snowfall_mm,climate_m03_snowfall_mm,climate_m03_total_snowfall_mm,climate_m04_snowfall_mm,climate_m04_total_snowfall_mm,climate_m05_snowfall_mm,climate_m05_total_snowfall_mm,climate_m06_snowfall_mm,climate_m06_total_snowfall_mm,climate_m07_snowfall_mm,climate_m07_total_snowfall_mm,climate_m08_snowfall_mm,climate_m08_total_snowfall_mm,climate_m09_snowfall_mm,climate_m09_total_snowfall_mm,climate_m10_snowfall_mm,climate_m10_total_snowfall_mm,climate_m11_snowfall_mm,climate_m11_total_snowfall_mm,climate_m12_snowfall_mm,climate_m12_total_snowfall_mm,climate_annual_cloud_cover_pct,climate_m01_cloud_cover_pct,climate_m02_cloud_cover_pct,climate_m03_cloud_cover_pct,climate_m04_cloud_cover_pct,climate_m05_cloud_cover_pct,climate_m06_cloud_cover_pct,climate_m07_cloud_cover_pct,climate_m08_cloud_cover_pct,climate_m09_cloud_cover_pct,climate_m10_cloud_cover_pct,climate_m11_cloud_cover_pct,climate_m12_cloud_cover_pct,era5_lat_idx,era5_lon_idx
31.0,-97.25,20.1811,9.9203,12.0897,15.9561,19.9116,24.0187,27.7408,29.6043,29.789,26.335,20.9693,15.0198,10.8179,63.3134,64.0615,64.5171,64.0602,64.0435,67.8506,65.8032,59.0748,56.584,60.9443,62.5229,65.0759,65.2225,2.6727,32.0727,2.4308,72.9246,2.617,78.5112,2.8888,86.6642,2.8941,86.8225,4.1208,123.6229,2.6543,79.628,1.2088,36.2644,1.9113,57.3387,2.4321,72.9618,3.4903,104.7096,2.6545,79.6347,2.7699,83.0984,0.0051,0.0616,0.0134,0.402,0.0355,1.0653,0.0008,0.0238,0.0081,0.2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0319,0.0028,0.083,48.7556,52.5946,56.1707,55.8442,52.0015,56.6905,45.9795,42.9868,41.1554,40.8751,40.2671,47.6865,52.8158,74,111
33.5,-95.5,18.0616,6.9952,9.2604,13.5041,17.8096,22.1833,26.3869,28.4033,28.3407,24.6127,18.6287,12.5517,8.0632,66.9103,67.8575,67.0986,64.9607,65.5232,71.0064,70.2959,65.7324,63.0132,64.7111,65.6059,67.6373,69.4811,3.3142,39.7701,2.774,83.2214,3.2601,97.8041,3.9032,117.0969,4.7029,141.0875,4.9938,149.8127,3.4056,102.169,2.1538,64.6133,1.7303,51.9085,2.7088,81.2626,3.3824,101.4729,3.1695,95.0851,3.5856,107.5687,0.0263,0.3152,0.095,2.8505,0.1308,3.9239,0.0333,0.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.2627,0.0473,1.42,48.7369,53.5142,56.8202,55.3956,51.2837,56.0726,47.4916,42.3776,39.8131,38.8653,40.9115,48.6641,53.6335,64,118
30.75,-94.75,19.9982,10.5691,12.7084,16.3346,19.9013,24.0042,27.0595,28.2155,28.177,25.6136,20.6659,15.1808,11.5486,70.4235,70.5023,70.5714,68.9921,68.8022,70.1645,71.8879,70.6101,69.4458,69.733,69.698,71.6164,73.0581,3.4688,41.6261,3.6719,110.157,3.3275,99.8249,3.4236,102.7079,3.6968,110.9028,3.2745,98.2342,3.815,114.4505,2.7952,83.8547,3.2633,97.9004,3.4303,102.9091,3.7728,113.1849,3.3683,101.0504,3.7868,113.6055,0.0022,0.0268,0.0129,0.3858,0.0091,0.2742,0.0,0.0014,0.0009,0.0267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.01,0.0036,0.1068,53.6047,58.2816,61.4677,59.175,55.8815,57.6011,52.4392,52.1949,50.0683,45.1449,41.6675,50.7368,58.5977,75,121
31.75,-97.5,19.5577,8.9404,11.1707,15.176,19.3053,23.4982,27.5573,29.4983,29.5285,25.8188,20.2118,14.1665,9.8199,61.861,62.6344,62.174,61.3954,61.6223,66.909,64.1201,57.5712,55.6496,60.2827,61.8621,64.0792,64.0316,2.5764,30.9166,2.1851,65.5537,2.4829,74.4877,2.8146,84.4393,3.1087,93.2608,3.9678,119.0338,2.6957,80.8716,1.3257,39.7701,1.7326,51.9772,2.2842,68.5253,3.3331,99.9937,2.4658,73.9727,2.5204,75.613,0.0099,0.1188,0.0259,0.7758,0.062,1.8592,0.0022,0.0663,0.0069,0.2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.1526,0.0167,0.5012,46.5814,50.0542,53.3354,52.9744,49.202,54.7979,44.7029,40.2508,39.6092,39.1658,39.1886,45.5849,50.1112,71,110
32.0,-96.75,19.5827,8.8974,11.1046,15.0773,19.1801,23.5146,27.5336,29.5233,29.698,26.0731,20.2864,14.2202,9.8838,63.2957,64.489,64.8122,64.0086,64.0042,67.8702,65.7857,59.3406,56.3153,60.1077,62.293,64.9007,65.6218,2.7728,33.2738,2.4865,74.5964,2.9259,87.7781,3.2466,97.3978,3.447,103.4107,3.771,113.1287,2.6962,80.8868,1.5458,46.3753,1.7481,52.4445,2.148,64.4398,3.5262,105.7863,2.704,81.1195,3.0283,90.8499,0.0097,0.1163,0.0247,0.7401,0.0639,1.9178,0.0054,0.1621,0.0044,0.1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.1006,0.0145,0.4363,47.6682,51.6842,55.2867,54.2416,50.4266,55.2486,45.9873,41.9263,39.9608,39.2353,39.7663,46.507,51.7476,70,113
33.75,-102.0,15.8779,4.7361,7.0508,11.4119,15.9303,20.8758,25.2997,26.7797,25.9571,21.8839,16.1038,9.5466,4.9584,47.79,48.7518,45.4108,41.7695,38.7398,43.5754,48.7417,48.2725,51.2055,55.361,51.4438,49.9703,50.2377,1.3164,15.7974,0.7128,21.3833,0.816,24.4799,1.3379,40.1373,1.289,38.6705,1.9049,57.148,1.7682,53.0453,1.198,35.9402,1.652,49.5586,1.8391,55.1739,1.6404,49.2134,0.8509,25.527,0.7881,23.6444,0.0707,0.8488,0.1947,5.8413,0.2113,6.34,0.0868,2.6054,0.0251,0.7544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.8092,0.1154,3.4614,0.1884,5.6524,37.5334,38.3777,42.3479,40.5037,35.8109,38.9694,37.3039,37.7511,38.6747,34.4316,32.2378,34.27,39.7216,63,92
29.0,-96.5,21.6087,12.8346,14.8897,18.1727,21.5254,25.1832,27.9689,28.8471,29.1166,26.7949,22.6456,17.4769,13.8485,71.2943,70.365,71.4452,70.4843,70.4816,72.9557,73.5143,72.7621,70.3681,71.4439,69.676,70.68,71.3552,2.789,33.4677,2.8195,84.5861,2.1895,65.6862,2.5322,75.9649,2.6544,79.6328,2.9505,88.5143,3.1561,94.6827,2.3184,69.5534,2.5444,76.3321,3.5732,107.1949,3.1514,94.5406,2.8737,86.2122,2.7044,81.131,0.0014,0.0163,0.0009,0.0281,0.0025,0.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.3848,52.4283,58.2805,60.7134,58.4582,55.7411,53.7222,47.8547,49.8543,49.3229,46.7702,39.6346,50.1559,58.6313,82,114
34.5,-101.5,15.3138,4.0266,6.1455,10.6112,15.131,20.0101,24.7246,26.6311,25.7634,21.613,15.6548,9.1033,4.3509,49.4172,50.2742,47.5795,44.0765,41.4032,47.6874,51.5908,49.3845,52.215,55.6307,51.5568,50.2766,51.3311,1.5122,18.1466,0.7076,21.2278,0.9219,27.6556,1.4917,44.7502,1.6506,49.5167,2.2908,68.7237,2.1935,65.8035,1.4613,43.8404,2.0243,60.7281,1.9089,57.2662,1.6659,49.9783,0.9367,28.1019,0.8936,26.8068,0.1074,1.2887,0.2647,7.9398,0.304,9.12,0.1542,4.6272,0.045,1.3514,0.001,0.0315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,1.4107,0.1621,4.8623,0.3106,9.3188,38.5472,38.9071,43.0159,41.4849,38.446,40.8037,39.2981,38.8873,39.98,34.8671,32.8072,34.3622,39.7075,60,94
33.0,-100.75,17.9913,6.5071,8.8622,13.5803,18.2133,22.9011,27.219,28.9791,28.3465,24.0456,18.4129,11.7902,7.0381,50.0211,51.4178,48.603,44.9742,43.4148,49.8429,51.9452,47.6067,49.3377,55.0147,52.6129,52.6013,52.8819,1.6377,19.653,0.8436,25.3086,1.1682,35.0466,1.5438,46.3133,1.8861,56.5844,2.7414,82.2411,2.2097,66.2918,1.3246,39.7377,1.7973,53.9188,2.1085,63.2553,1.7456,52.3682,1.2597,37.7922,1.0244,30.7312,0.0429,0.5147,0.1226,3.6769,0.1459,4.3774,0.0289,0.8664,0.0066,0.1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.1662,0.0757,2.2702,0.1295,3.8862,38.6412,39.8784,44.1406,43.3818,37.1378,41.8126,37.4609,36.68,37.7309,35.7592,32.8549,35.9546,40.9025,66,97
33.0,-101.0,17.7937,6.3508,8.7112,13.3976,18.011,22.7507,27.0495,28.7573,28.0551,23.815,18.2038,11.5767,6.8454,49.7079,51.0286,48.1728,44.461,42.752,48.8447,51.4926,47.5224,49.7433,55.1365,52.4918,52.2756,52.5737,1.5508,18.6092,0.8014,24.0431,1.1132,33.3967,1.4678,44.034,1.7869,53.606,2.5396,76.1871,2.017,60.5087,1.339,40.1688,1.7995,53.9837,1.9777,59.33,1.6155,48.4657,1.2033,36.0994,0.9484,28.4519,0.0427,0.512,0.1263,3.7885,0.1415,4.2439,0.0271,0.8116,0.0065,0.1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.1707,0.0784,2.3527,0.1266,3.7994,38.3021,39.5503,43.8036,42.7757,36.6188,41.1369,36.9226,36.7123,37.7335,35.5623,32.6254,35.5627,40.6212,66,96
31.75,-96.75,19.8033,9.2301,11.4073,15.3298,19.389,23.6978,27.6595,29.5942,29.8063,26.2752,20.5478,14.4958,10.2072,63.4305,64.6067,65.0905,64.4725,64.4688,67.9475,65.7384,59.392,56.3017,59.952,62.3169,65.0727,65.8068,2.7469,32.9633,2.536,76.0794,2.8827,86.482,3.2445,97.3349,3.2088,96.2629,3.8273,114.8205,2.6482,79.4449,1.4586,43.7584,1.747,52.4101,2.1622,64.867,3.5581,106.7429,2.6841,80.5225,3.0058,90.1737,0.0081,0.0971,0.0207,0.6208,0.0575,1.7262,0.0037,0.1097,0.0058,0.1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0544,0.0076,0.2275,48.0246,52.3048,55.7054,54.6903,50.7626,55.4366,46.138,42.3226,40.3145,39.6098,39.8048,46.8902,52.3156,71,113
28.75,-96.5,21.7181,13.2113,15.2003,18.3696,21.6373,25.1803,27.8816,28.6541,28.8237,26.7555,22.8032,17.8437,14.2569,74.4425,72.8421,74.1411,73.4305,73.6836,76.0132,76.484,76.306,74.8546,75.2566,73.2755,73.3112,73.711,2.8394,34.0729,2.829,84.8694,2.0901,62.7022,2.5083,75.2478,2.5699,77.0979,2.864,85.9203,3.3472,100.4162,2.6204,78.6133,2.8563,85.6876,3.8282,114.8453,3.2681,98.0425,2.7916,83.7488,2.4999,74.996,0.0017,0.0198,0.0007,0.0224,0.0025,0.0749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.4973,52.0131,58.3844,60.4647,57.6968,55.3414,52.3677,46.8051,49.0486,49.2281,47.3522,39.2736,49.7802,58.4148,83,114
32.5,-101.25,18.0724,6.7693,9.2542,13.8322,18.4435,23.1425,27.1761,28.7208,28.0136,23.9279,18.4701,11.8742,7.2449,49.6445,51.4775,48.1083,44.3677,42.0021,47.7222,50.9551,47.2451,49.8076,55.2322,52.8937,52.8052,53.1173,1.4797,17.757,0.807,24.209,1.0942,32.8245,1.3995,41.9865,1.5796,47.389,2.5473,76.4198,1.7759,53.278,1.2287,36.8595,1.7129,51.3878,1.8279,54.8382,1.6157,48.4705,1.1564,34.6928,1.0118,30.3535,0.0349,0.4192,0.1036,3.1071,0.0927,2.7819,0.0173,0.5202,0.0068,0.2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.1266,0.0701,2.1019,0.1245,3.7336,38.0599,40.1823,43.9926,42.5845,35.7002,40.3888,35.7748,36.645,37.1281,35.6158,32.2475,35.7855,40.6735,68,95
31.75,-104.0,19.4075,8.3087,11.0321,15.319,20.1263,24.8786,29.2268,29.4579,28.7937,24.869,19.4484,12.8963,8.5336,38.7137,45.0046,38.6698,32.1057,25.116,27.7275,32.1348,39.7904,42.3226,47.2886,44.2256,44.0481,46.1309,0.7332,8.7983,0.5127,15.3818,0.5582,16.7475,0.5161,15.4839,0.4547,13.6423,0.9371,28.1143,0.5826,17.477,1.0113,30.3402,0.8799,26.3958,1.3786,41.3589,0.8298,24.8947,0.5856,17.5686,0.5515,16.5453,0.0269,0.3225,0.108,3.2392,0.042,1.2593,0.0075,0.2255,0.0049,0.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.2155,0.0329,0.9856,0.1201,3.6035,33.4126,37.1367,39.3772,36.046,29.2393,30.1129,27.0434,36.7924,36.1293,31.4374,28.1265,32.4313,37.0788,71,84
38.0,-76.75,14.942,3.5206,4.6599,8.6983,14.4447,19.2197,23.8524,26.1924,25.1253,21.8077,15.8508,10.1219,5.8103,69.4103,67.465,64.6761,62.506,62.1399,68.6041,71.1929,72.8852,75.363,75.6272,73.088,69.1764,70.2002,3.1679,38.0149,2.756,82.6807,2.7287,81.8615,3.3756,101.2669,2.8938,86.8139,2.8008,84.0244,3.297,98.9094,3.8324,114.9712,3.7891,113.6723,3.8287,114.8605,3.1587,94.7609,2.7061,81.1844,2.848,85.4397,0.1201,1.4412,0.4677,14.0309,0.4925,14.7738,0.2372,7.1163,0.0134,0.4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.2308,0.2227,6.6814,54.9414,55.8043,56.9108,56.8019,55.7722,58.4934,57.3903,55.1345,53.4198,53.7652,48.6489,50.7295,56.4254,46,193
37.0,-76.5,15.7938,4.9842,6.1953,9.7545,15.1825,19.7706,24.2757,26.4498,25.4672,22.4701,16.7266,11.1044,7.1453,69.2606,67.7522,65.133,63.7445,62.6489,67.9225,70.2077,72.3643,74.1006,74.8341,72.3596,69.8088,70.251,3.2423,38.9079,2.8656,85.968,2.8447,85.3395,3.3189,99.5674,2.8676,86.0271,3.1229,93.6871,3.3226,99.678,3.9002,117.0063,3.712,111.3605,3.9438,118.3128,3.1762,95.2864,2.8931,86.7929,2.9403,88.2101,0.0634,0.7608,0.3016,9.0475,0.2539,7.6165,0.0902,2.7056,0.0032,0.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0968,0.1087,3.2606,54.6599,55.3695,57.2205,56.2574,53.4182,56.9479,56.7232,55.6638,54.5919,55.0499,48.3797,50.4136,55.8837,50,194
38.0,-78.0,14.6831,3.138,4.5212,8.7465,14.5589,19.2051,23.8892,26.2318,25.1458,21.3365,15.0965,9.3669,4.9608,62.7337,60.4146,57.5372,55.4038,55.5189,64.2615,64.4958,64.2436,66.7622,68.7552,67.423,63.2622,64.7264,2.8153,33.7837,2.6056,78.1689,2.6022,78.0649,3.176,95.2797,2.8208,84.6252,2.6606,79.8168,2.8891,86.6718,2.7275,81.8253,2.7075,81.2244,3.4632,103.8971,2.7342,82.0246,2.5453,76.3597,2.8517,85.5522,0.1439,1.7266,0.4825,14.4753,0.5646,16.9382,0.3343,10.0298,0.0043,0.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0091,0.0172,0.5164,0.3234,9.7013,54.6556,54.7799,55.916,55.7504,55.62,59.5567,57.9425,56.2373,54.1077,52.9543,48.0508,49.8212,55.1303,46,188
37.5,-78.25,15.0405,3.7546,5.2167,9.3597,14.9965,19.5411,24.0753,26.3075,25.2105,21.4981,15.3748,9.6826,5.4682,62.8652,60.1014,57.2184,55.1488,55.7704,64.1299,64.8758,64.9635,67.6823,69.4569,67.6257,63.2403,64.1691,2.8924,34.709,2.6634,79.9026,2.6822,80.4672,3.1649,94.9469,2.7822,83.4646,2.5842,77.5261,2.8922,86.7672,2.9695,89.0846,2.8929,86.7882,3.5711,107.132,2.9559,88.6765,2.6308,78.9251,2.9197,87.5902,0.1204,1.4447,0.412,12.3587,0.5041,15.1234,0.2483,7.4496,0.0029,0.0863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0105,0.0041,0.1221,0.273,8.1897,54.2388,54.0361,55.7013,55.5428,54.5132,58.9529,57.5996,56.3463,54.2792,53.1077,47.3871,48.9102,54.489,48,187
37.0,-77.5,15.4486,4.5771,6.0036,9.8972,15.3677,19.804,24.1175,26.1602,25.0708,21.8094,15.9131,10.3142,6.3481,66.0328,62.2932,59.3486,57.723,58.2717,65.9214,68.6509,70.8818,73.1038,73.4956,70.3624,65.9806,66.3614,3.2424,38.9084,2.919,87.5702,2.7911,83.7336,3.4005,102.0155,2.9151,87.4538,2.9665,88.995,3.3898,101.6941,3.7722,113.1649,3.8677,116.0316,4.0775,122.324,3.0672,92.0153,2.8401,85.2041,2.9017,87.0504,0.0822,0.9863,0.3234,9.7032,0.3278,9.8329,0.1335,4.0054,0.0034,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.1435,0.1934,5.8022,54.4173,54.1145,56.2659,55.4139,53.7026,57.9327,57.6324,56.9274,55.2032,54.3572,47.8154,48.899,54.7431,50,190
37.5,-76.75,15.307,4.2627,5.5108,9.3225,14.8521,19.4185,23.9237,26.1705,25.1667,22.0091,16.1683,10.5043,6.3742,68.2745,64.8613,62.1064,60.7839,61.3245,68.654,71.5337,73.2243,75.0712,74.8382,71.4701,67.4177,68.009,3.2058,38.4692,2.8743,86.2303,2.77,83.1003,3.455,103.6491,2.8291,84.8722,2.8581,85.743,3.3976,101.9287,3.8198,114.5935,3.7387,112.1597,3.8944,116.8308,3.1707,95.1214,2.7807,83.4208,2.8809,86.4267,0.0917,1.1005,0.3798,11.394,0.368,11.0397,0.1555,4.6663,0.0074,0.2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.2275,0.1821,5.4631,54.6498,54.9473,56.9024,56.2904,54.6296,58.0541,57.34,55.4256,53.961,54.2548,48.2391,50.1283,55.6246,48,193
36.75,-76.0,15.8225,5.5914,6.2476,9.2302,14.3038,18.8813,23.5827,26.002,25.3355,22.8182,17.6439,12.1119,8.1211,75.5197,72.8235,71.4178,71.2884,71.7624,76.7388,78.7171,79.9126,80.081,79.2627,76.1055,73.9754,74.1507,3.3043,39.6516,3.1809,95.4285,3.0396,91.1884,3.3572,100.7166,2.8871,86.6127,2.9838,89.5138,3.0608,91.8255,3.9108,117.3229,3.6449,109.3464,3.9579,118.7363,3.2087,96.262,3.1938,95.8138,3.2261,96.7817,0.0444,0.5325,0.2317,6.9513,0.1691,5.0716,0.058,1.7385,0.0022,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0167,0.071,2.1315,54.7106,57.3694,57.9746,56.1202,52.1452,55.5308,55.8363,55.0412,53.9217,54.1636,48.7449,52.1396,57.5399,51,196
37.5,-78.0,15.0783,3.84,5.3052,9.4128,15.0357,19.5607,24.0817,26.2853,25.1639,21.5018,15.426,9.7636,5.563,63.2908,60.3404,57.2658,55.2436,55.9762,64.3035,65.3322,65.9035,68.6105,70.3516,68.0801,63.619,64.4635,2.9743,35.6916,2.694,80.8201,2.6634,79.9017,3.1762,95.2864,2.8372,85.1173,2.6352,79.0558,3.0901,92.7029,3.0976,92.9279,3.1946,95.8385,3.6257,108.7704,3.0399,91.197,2.686,80.5807,2.9517,88.5506,0.1148,1.3782,0.4038,12.1131,0.4764,14.2918,0.2292,6.8746,0.0027,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0172,0.0054,0.1607,0.2602,7.8053,54.3593,54.1363,55.8372,55.538,54.5289,58.8426,57.5884,56.6,54.6283,53.4195,47.647,48.9726,54.5728,48,188
36.75,-79.25,15.189,4.0883,5.7348,9.7923,15.2527,19.7317,24.036,26.1224,25.1217,21.4999,15.4564,9.7397,5.6918,63.5723,60.9756,57.9902,56.1457,56.5988,64.2492,65.7535,66.0741,68.6459,70.337,68.0576,63.5563,64.484,3.0121,36.1446,2.9836,89.509,2.9101,87.3022,3.4541,103.6234,2.9963,89.8895,2.8189,84.568,2.8584,85.7506,3.0594,91.7816,2.7501,82.5043,3.7036,111.1088,2.7583,82.7503,2.8086,84.2581,3.0431,91.2933,0.0965,1.1586,0.3231,9.6922,0.4008,12.0234,0.1904,5.712,0.0048,0.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.2899,0.2299,6.8965,53.9007,53.6267,55.8644,55.1139,53.1992,58.0263,56.9285,57.0865,54.9906,52.7907,46.425,48.2391,54.518,51,183
37.75,-77.25,14.9905,3.7752,5.1308,9.1668,14.8312,19.4173,23.922,26.1338,24.9534,21.5388,15.5148,9.8629,5.6396,65.1735,61.764,58.7883,56.9799,57.348,65.3726,67.4865,69.0767,72.0182,72.437,69.6328,65.1792,65.9984,3.1382,37.6582,2.7433,82.2983,2.7111,81.3341,3.3484,100.4515,2.9124,87.3709,2.8518,85.5541,3.3843,101.5282,3.6163,108.4881,3.6669,110.0063,3.7339,112.0167,3.0801,92.4015,2.7189,81.5668,2.891,86.729,0.1147,1.3762,0.4334,13.0019,0.4642,13.926,0.2326,6.9785,0.0038,0.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3009,0.2321,6.9637,54.9645,54.8735,56.5567,56.0739,55.2895,58.9902,58.174,56.7098,55.0059,54.1161,48.4712,49.8624,55.4511,47,191
39.0,-78.25,12.5359,0.5535,1.9615,6.2249,12.353,17.2451,21.9905,24.3606,23.3911,19.4942,13.0301,7.2152,2.6106,64.2791,62.5412,59.4699,57.7565,57.2227,66.3164,66.715,65.8993,67.2605,69.0158,68.7944,64.2986,66.059,2.875,34.5001,2.3909,71.7278,2.4204,72.6109,3.0439,91.3181,3.0595,91.7854,3.4782,104.3472,3.1746,95.2377,3.0942,92.8268,2.4981,74.9435,3.5782,107.3475,2.6591,79.7729,2.4313,72.9399,2.6715,80.1439,0.257,3.084,0.7799,23.3979,0.9112,27.3366,0.6685,20.0553,0.0282,0.8454,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349,1.0467,0.1231,3.6936,0.5382,16.1448,57.1174,60.4185,60.1546,59.1527,59.4278,60.7183,58.6106,55.3142,53.9469,53.0019,49.3653,54.3496,60.9486,42,187
38.5,-77.75,14.2022,2.3766,3.7277,8.041,14.0147,18.8612,23.6218,26.0357,24.944,21.0355,14.6114,8.8452,4.3114,62.5135,60.5592,57.8486,55.5761,55.4421,63.5161,63.9176,63.5306,65.922,68.1564,67.5667,63.2576,64.8687,2.8148,33.7771,2.4924,74.7728,2.5064,75.1925,3.1147,93.442,2.8939,86.8168,2.9635,88.9053,2.8927,86.7805,2.7321,81.9626,2.5724,77.1713,3.6141,108.4232,2.7008,81.0251,2.5104,75.3107,2.7837,83.5114,0.1693,2.0319,0.5761,17.2825,0.6424,19.2733,0.3957,11.8699,0.0053,0.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.2394,0.0392,1.1759,0.3652,10.9553,55.2052,55.8154,56.6086,56.65,56.9164,59.7331,57.9919,55.5646,53.9311,53.1369,48.4879,51.0474,56.5786,44,189
37.25,-76.0,15.1486,4.8942,4.9875,7.5219,12.5452,17.4698,22.6023,25.5333,25.2318,22.9249,17.9945,12.2305,7.8477,75.2464,72.0258,72.7463,74.2784,75.649,79.4499,80.5721,79.9937,78.0516,75.5959,71.6768,70.8734,72.0444,3.1065,37.2778,3.2271,96.8122,3.2012,96.036,3.4929,104.7878,2.8042,84.1255,2.6478,79.4353,2.26,67.7986,2.7557,82.6702,3.0364,91.0931,3.718,111.5398,3.4834,104.5017,3.2279,96.8361,3.4233,102.6983,0.0575,0.6903,0.2719,8.1573,0.2418,7.2532,0.0809,2.4271,0.0079,0.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0076,0.0876,2.6278,53.4283,57.9296,57.458,55.6275,51.804,54.3596,53.2877,51.3007,50.275,51.4523,47.6632,52.351,57.6314,49,196
